"","customerID","gender","SeniorCitizen","Partner","Dependents"
"5687","4475-NVTLU","male","0","yes","Yes"
"5688","4369-HTUIF","male","1","no","No"
"5689","9386-LDCZR","male","0","no","No"
"5690","9585-KKMFD","male","0","yes","Yes"
"5691","5399-ZIMKF","male","0","no","No"
"5692","0336-KXKFK","male","0","no","No"
"5693","5619-XZZKR","male","0","no","No"
"5694","3948-FVVRP","male","0","yes","Yes"
"5695","5327-XOKKY","male","1","yes","No"
"5696","0983-TATYJ","female","0","yes","No"
"5697","1813-JYWTO","female","0","yes","No"
"5698","0156-FVPTA","male","0","yes","No"
"5699","1984-FCOWB","female","0","yes","No"
"5700","0654-HMSHN","male","0","yes","Yes"
"5701","6719-OXYBR","male","0","no","No"
"5702","3312-ZWLGF","male","1","yes","No"
"5703","6476-YHMGA","female","0","yes","Yes"
"5704","5287-QWLKY","male","1","yes","Yes"
"5705","0795-XCCTE","male","1","no","No"
"5706","0168-XZKBB","female","0","yes","No"
"5707","3785-NRHYR","male","0","no","No"
"5708","5196-SGOAK","female","0","no","No"
"5709","4537-DKTAL","female","0","no","No"
"5710","7072-MBHEV","female","1","yes","Yes"
"5711","5602-BVFMK","female","0","no","No"
"5712","6297-NOOPG","female","0","yes","No"
"5713","1891-UAWWU","female","1","yes","No"
"5714","8204-TIFGJ","female","0","no","No"
"5715","8050-DVOJX","male","1","no","No"
"5716","6108-OQZDQ","female","0","yes","Yes"
"5717","0363-QJVFX","male","0","no","No"
"5718","8903-XEBGX","male","0","no","Yes"
"5719","8169-SAEJD","male","1","yes","No"
"5720","9840-DVNDC","male","0","no","No"
"5721","1089-XZWHH","female","0","yes","Yes"
"5722","2325-WINES","female","0","no","No"
"5723","6064-ZATLR","female","0","no","No"
"5724","3096-JRDSO","female","1","yes","No"
"5725","7824-PANSQ","male","0","no","No"
"5726","8042-JVNFH","male","0","no","No"
"5727","9648-BCHKM","female","0","yes","Yes"
"5728","2888-ADFAO","female","0","yes","Yes"
"5729","8707-HOEDG","female","0","yes","Yes"
"5730","3374-LXDEV","female","0","no","No"
"5731","4072-IPYLT","female","0","yes","Yes"
"5732","7167-PCEYD","male","0","no","No"
"5733","4936-YPJNK","female","0","no","No"
"5734","1580-BMCMR","male","1","no","No"
"5735","4817-KEQSP","female","0","yes","Yes"
"5736","6408-WHTEF","male","0","yes","Yes"
"5737","9251-AWQGT","female","0","yes","Yes"
"5738","8749-CLJXC","male","0","no","No"
"5739","7989-VCQOH","male","0","yes","Yes"
"5740","5049-GLYVG","male","0","no","No"
"5741","4199-QHJNM","male","1","yes","No"
"5742","8882-TLVRW","male","0","yes","Yes"
"5743","5883-GTGVD","male","0","no","No"
"5744","5135-GRQJV","male","1","yes","No"
"5745","2384-OVPSA","female","1","no","No"
"5746","1371-WEPDS","male","1","yes","No"
"5747","3580-GICBM","female","0","yes","Yes"
"5748","4817-QRJSX","female","0","no","No"
"5749","9730-DRTMJ","male","0","yes","No"
"5750","4686-UXDML","female","0","no","No"
"5751","3349-ANQNH","female","1","no","No"
"5752","2398-YPMUR","female","1","yes","No"
"5753","0932-YIXYU","female","0","no","No"
"5754","7480-SPLEF","male","0","yes","Yes"
"5755","7636-XUHWW","male","0","no","No"
"5756","1431-CYWMH","female","0","yes","Yes"
"5757","5937-EORGB","male","1","yes","No"
"5758","6349-JDHQP","female","0","no","No"
"5759","5539-HIVAK","female","1","yes","No"
"5760","5847-MXBEO","male","0","no","No"
"5761","9985-MWVIX","female","0","no","No"
"5762","4583-PARNH","male","1","yes","No"
"5763","1116-FRYVH","female","0","yes","Yes"
"5764","1421-HCERK","male","1","yes","No"
"5765","9633-XQABV","female","0","no","No"
"5766","0716-BQNDX","male","1","no","No"
"5767","1265-XTECC","female","1","yes","No"
"5768","1183-CANVH","female","0","yes","No"
"5769","1972-XMUWV","female","0","yes","No"
"5770","8679-LZBMD","male","0","yes","No"
"5771","3407-JMJQQ","female","0","yes","Yes"
"5772","6252-DFGTK","female","0","yes","No"
"5773","1539-LNKHM","female","0","no","No"
"5774","8645-KOMJQ","male","0","yes","Yes"
"5775","0289-IVARM","female","0","no","No"
"5776","9761-XUJWD","male","0","no","No"
"5777","4057-FKCZK","male","0","yes","Yes"
"5778","4291-TPNFG","male","0","yes","No"
"5779","6087-YPWHO","male","0","yes","No"
"5780","3090-QFUVD","female","0","no","No"
"5781","2237-ZFSMY","female","0","no","No"
"5782","1722-LDZJS","male","0","yes","Yes"
"5783","1818-ESQMW","female","0","no","No"
"5784","4871-JTKJF","female","1","no","No"
"5785","1415-YFWLT","female","1","no","No"
"5786","7401-RUBNK","female","0","yes","No"
"5787","0506-YLVKJ","male","0","yes","Yes"
"5788","8661-BOYNW","female","0","yes","No"
"5789","6711-VTNRE","female","0","no","No"
"5790","4815-GBTCD","female","0","yes","No"
"5791","2805-AUFQN","female","0","no","No"
"5792","0980-PVMRC","female","0","yes","Yes"
"5793","7233-DRTRF","male","0","yes","No"
"5794","3500-RMZLT","female","1","no","No"
"5795","3873-NFTGI","male","0","no","No"
"5796","1162-ECVII","male","1","yes","No"
"5797","7048-GXDAY","male","0","no","No"
"5798","8571-ZCMCX","female","0","yes","Yes"
"5799","1169-WCVAK","male","0","yes","No"
"5800","4548-SDBKE","female","0","no","No"
"5801","8066-POXGX","female","0","no","No"
"5802","7129-CAKJW","female","0","no","No"
"5803","8695-ARGXZ","male","1","yes","No"
"5804","3570-YUEKJ","female","0","no","No"
"5805","4143-OOBWZ","male","0","yes","No"
"5806","1555-HAPSU","female","0","yes","Yes"
"5807","1697-NVVGY","male","1","yes","No"
"5808","7854-EKTJL","female","0","no","Yes"
"5809","8464-EETCQ","male","0","no","No"
"5810","2419-FSORS","male","0","yes","No"
"5811","8132-YPVBX","female","0","no","No"
"5812","9102-IAYHT","female","0","yes","Yes"
"5813","6754-LZUKA","male","0","yes","No"
"5814","3422-LYEPQ","male","0","yes","Yes"
"5815","8099-MZPUJ","male","0","yes","Yes"
"5816","0787-LHDYT","male","0","no","No"
"5817","2642-DTVCO","male","1","no","No"
"5818","0374-IOEGQ","female","0","no","No"
"5819","4361-JEIVL","male","0","no","Yes"
"5820","3197-NNYNB","male","0","no","No"
"5821","3396-DKDEL","female","0","yes","Yes"
"5822","1752-OZXFY","male","0","yes","No"
"5823","9066-QRSDU","female","0","yes","No"
"5824","9112-WSNPU","female","1","no","No"
"5825","9867-NNXLC","female","0","no","No"
"5826","5321-NTRKC","male","0","yes","Yes"
"5827","1363-TXLSL","male","1","yes","No"
"5828","9507-EXLTT","female","0","yes","No"
"5829","3161-GETRM","male","0","yes","Yes"
"5830","0402-OAMEN","female","0","yes","Yes"
"5831","6933-VLYFX","male","0","yes","Yes"
"5832","6754-WKSHP","male","0","no","Yes"
"5833","9846-GKXAS","female","0","no","No"
"5834","6017-PPLPX","male","0","yes","Yes"
"5835","4976-LNFVV","male","1","yes","No"
"5836","5055-MGMGF","female","0","yes","No"
"5837","4641-FROLU","female","0","yes","Yes"
"5838","2862-JVEOY","male","0","no","No"
"5839","2969-QWUBZ","female","0","no","No"
"5840","9822-BIIGN","male","0","yes","Yes"
"5841","2077-MPJQO","male","1","yes","No"
"5842","1534-OULXE","female","0","yes","Yes"
"5843","7136-RVDTZ","male","1","no","No"
"5844","2971-SGAFL","female","0","no","No"
"5845","1480-IVEVR","male","1","yes","No"
"5846","2905-KFQUV","female","0","yes","No"
"5847","4581-SSPWD","female","0","no","No"
"5848","3370-HXOPH","female","0","no","No"
"5849","9391-YZEJW","female","0","no","No"
"5850","9958-MEKUC","male","0","yes","Yes"
"5851","0281-CNTZX","male","0","yes","No"
"5852","6927-WTFIV","male","1","no","No"
"5853","4118-CEVPF","female","1","no","No"
"5854","3398-ZOUAA","male","1","yes","No"
"5855","9114-VEPUF","male","0","yes","No"
"5856","7876-BEUTG","female","0","no","No"
"5857","2338-BQEZT","female","0","no","No"
"5858","9873-MNDKV","female","0","no","No"
"5859","0378-NHQXU","female","0","yes","Yes"
"5860","8241-JUIQO","female","0","no","No"
"5861","2194-IIQOF","female","0","yes","No"
"5862","4512-ZUIYL","female","0","no","No"
"5863","9631-RXVJM","male","0","no","No"
"5864","9584-EXCDZ","female","0","no","No"
"5865","7969-AULMZ","female","0","no","No"
"5866","5093-FEGLU","female","0","yes","No"
"5867","2621-UDNLU","female","0","yes","No"
"5868","7526-IVLYU","male","0","no","No"
"5869","2428-HYUNX","male","1","yes","No"
"5870","9214-EKVXR","female","0","no","No"
"5871","3410-MHHUM","female","0","yes","Yes"
"5872","0568-ONFPC","male","0","yes","Yes"
"5873","0733-VUNUW","male","0","no","No"
"5874","4550-EVXNY","female","0","no","Yes"
"5875","2122-YWVYA","female","0","no","No"
"5876","2968-SSGAA","female","0","no","No"
"5877","2296-DKZFP","female","0","yes","No"
"5878","4844-JJWUY","female","1","no","No"
"5879","6777-TGHTM","female","0","no","No"
"5880","8909-BOLNL","male","0","no","No"
"5881","6603-YRDCJ","male","0","yes","No"
"5882","3538-WZPHD","male","0","no","No"
"5883","3229-USWAR","female","0","no","No"
"5884","2138-VFAPZ","female","0","yes","Yes"
"5885","6131-JLWZM","female","0","no","No"
"5886","4785-QRJHC","male","1","yes","No"
"5887","0269-XFESX","male","0","yes","Yes"
"5888","1709-EJDOX","female","0","yes","Yes"
"5889","4316-XCSLJ","male","0","no","Yes"
"5890","8610-WFCJF","female","0","yes","Yes"
"5891","9693-XMUOB","male","1","yes","No"
"5892","0383-CLDDA","female","0","no","No"
"5893","4905-JEFDW","male","0","no","No"
"5894","2709-UQGNP","male","0","no","No"
"5895","3549-ZTMNH","male","0","yes","Yes"
"5896","7881-INRLC","male","0","no","No"
"5897","8033-ATFAS","female","0","yes","Yes"
"5898","1635-NZATJ","male","1","yes","No"
"5899","0562-HKHML","male","0","yes","Yes"
"5900","8277-RVRSV","female","0","yes","Yes"
"5901","9943-VSZUV","male","1","no","No"
"5902","0117-LFRMW","male","0","yes","Yes"
"5903","6172-FECYY","male","0","yes","Yes"
"5904","7054-ENNGU","female","0","yes","No"
"5905","1455-HFBXA","male","0","yes","No"
"5906","9402-CXWPL","female","0","no","No"
"5907","1628-BIZYP","male","0","no","No"
"5908","1965-AKTSX","female","1","no","No"
"5909","0082-LDZUE","male","0","no","No"
"5910","4786-UKSNZ","male","0","no","No"
"5911","5343-SGUBI","female","0","no","No"
"5912","0856-NAOES","male","0","no","No"
"5913","1976-AZZPJ","male","0","yes","No"
"5914","7248-VZQLC","female","1","no","No"
"5915","6156-UZDLF","female","0","no","No"
"5916","3099-OONVS","male","0","yes","Yes"
"5917","9500-WBGRP","male","0","no","No"
"5918","5183-KLYEM","female","0","no","No"
"5919","5144-PQCDZ","male","0","no","No"
"5920","8514-VZHEB","male","0","yes","Yes"
"5921","6625-IUTTT","male","0","no","No"
"5922","9355-NPPFS","female","1","no","No"
"5923","0068-FIGTF","female","0","no","No"
"5924","5965-GGPRW","male","0","yes","Yes"
"5925","8035-PWSEV","female","0","no","No"
"5926","2236-HILPA","male","0","yes","Yes"
"5927","1840-BIUOG","male","0","no","No"
"5928","1356-MKYSK","male","0","no","No"
"5929","6080-LNESI","male","0","no","No"
"5930","1830-IPXVJ","female","0","yes","Yes"
"5931","5828-DWPIL","male","1","yes","No"
"5932","8398-TBIYD","female","0","no","No"
"5933","0011-IGKFF","male","1","yes","No"
"5934","4192-GORJT","male","0","yes","No"
"5935","6496-SLWHQ","male","1","no","No"
"5936","9912-GVSEQ","female","1","yes","No"
"5937","2931-FSOHN","male","1","no","No"
"5938","9418-RUKPH","female","0","yes","Yes"
"5939","5383-MMTWC","female","1","yes","No"
"5940","9971-ZWPBF","male","1","yes","Yes"
"5941","4712-AUQZO","male","0","no","No"
"5942","9711-FJTBX","male","0","yes","Yes"
"5943","2908-ZTPNF","female","0","no","No"
"5944","7240-ETPTR","female","0","yes","No"
"5945","2202-CUYXZ","male","0","no","No"
"5946","5995-OIGLP","male","0","no","No"
"5947","8421-WZOOW","female","1","yes","Yes"
"5948","6261-RCVNS","female","0","no","No"
"5949","7951-QKZPL","female","0","yes","Yes"
"5950","1414-YADCW","male","0","yes","No"
"5951","8756-RDDLT","female","0","no","No"
"5952","2862-PFNIK","male","0","no","Yes"
"5953","5816-QVHRX","female","0","no","No"
"5954","4430-YHXGG","female","0","no","Yes"
"5955","6888-SBYAI","male","0","no","No"
"5956","7395-XWZOY","male","0","no","No"
"5957","7169-YWAMK","male","0","yes","Yes"
"5958","3640-PHQXK","female","0","no","No"
"5959","6877-LGWXO","male","1","yes","No"
"5960","6859-RKMZJ","male","0","yes","No"
"5961","2729-VNVAP","female","0","yes","Yes"
"5962","2957-JIRMN","female","1","no","No"
"5963","2049-BAFNW","female","0","no","No"
"5964","3842-QTGDL","male","0","yes","No"
"5965","7163-OCEQI","male","0","yes","Yes"
"5966","9782-LGXMC","female","0","yes","Yes"
"5967","5975-BAICR","male","0","yes","Yes"
"5968","8019-ENHXU","male","0","yes","No"
"5969","5167-GBFRE","male","1","no","No"
"5970","9033-EOXWV","female","0","no","No"
"5971","4673-KKSLS","female","0","no","No"
"5972","4853-OITSN","male","0","yes","No"
"5973","9800-OUIGR","male","0","yes","Yes"
"5974","1324-NLTJE","female","1","no","No"
"5975","2324-EFHVG","male","0","no","No"
"5976","7094-MSZAO","male","0","yes","Yes"
"5977","1522-VVDMG","male","0","yes","Yes"
"5978","6907-CQGPN","male","0","no","No"
"5979","0780-XNZFN","male","0","no","No"
"5980","0239-OXEXL","female","0","no","No"
"5981","2675-IJRGJ","male","0","no","No"
"5982","7049-GKVZY","female","0","no","No"
"5983","8577-QSOCG","female","0","yes","Yes"
"5984","3721-CNZHX","male","0","no","No"
"5985","0212-ISBBF","female","0","no","No"
"5986","9185-TQCVP","male","0","yes","No"
"5987","3585-YNADK","female","0","yes","No"
"5988","5271-DBYSJ","male","1","no","No"
"5989","1099-GODLO","female","0","yes","Yes"
"5990","6828-HMKWP","male","0","yes","Yes"
"5991","5567-WSELE","male","1","yes","No"
"5992","1472-TNCWL","male","0","no","Yes"
"5993","8063-RJYNF","male","0","no","No"
"5994","0687-ZVTHB","male","0","yes","Yes"
"5995","2080-GKCWQ","male","0","no","No"
"5996","9661-ACXBS","female","0","no","No"
"5997","2193-SFWQW","male","0","yes","Yes"
"5998","5656-JAMLX","male","0","no","No"
"5999","3462-BJQQA","female","0","no","No"
"6000","0442-TDYUO","male","0","yes","No"
"6001","6733-LRIZX","male","0","no","No"
"6002","9503-XJUME","male","0","no","Yes"
"6003","4367-NHWMM","female","0","no","No"
"6004","3727-RJMEO","male","0","yes","No"
"6005","3779-OSWCF","female","0","yes","No"
"6006","6736-DHUQI","female","0","yes","Yes"
"6007","3915-ODIYG","male","1","no","No"
"6008","1360-RCYRT","male","0","yes","Yes"
"6009","2724-FJDYW","male","0","no","Yes"
"6010","4451-RWASJ","male","0","yes","Yes"
"6011","6646-VRFOL","male","1","yes","No"
"6012","3460-TJBWI","male","0","yes","Yes"
"6013","5917-HBSDW","female","0","yes","Yes"
"6014","5685-IIXLY","female","0","yes","Yes"
"6015","5671-UUNXD","female","1","yes","No"
"6016","0956-ACVZC","female","0","no","No"
"6017","2325-NBPZG","female","0","no","No"
"6018","4250-ZBWLV","male","0","no","No"
"6019","4482-FTFFX","male","0","no","No"
"6020","8859-DZTGQ","male","0","no","No"
"6021","0440-MOGPM","female","0","no","No"
"6022","0020-JDNXP","female","0","yes","Yes"
"6023","3752-CQSJI","female","0","yes","Yes"
"6024","5025-GOOKI","female","0","no","No"
"6025","4698-KVLLG","female","1","no","No"
"6026","5095-AESKG","female","0","yes","No"
"6027","2887-JPYLU","female","0","no","Yes"
"6028","4770-QAZXN","female","0","no","No"
"6029","4896-CPRPF","male","0","yes","Yes"
"6030","1871-MOWRM","male","0","yes","No"
"6031","9714-EDSUC","male","0","no","No"
"6032","2027-OAQQC","female","0","no","No"
"6033","0282-NVSJS","female","1","yes","Yes"
"6034","9090-SGQXL","male","1","yes","No"
"6035","6595-YGXIT","male","1","no","No"
"6036","7353-YOWFP","female","0","no","No"
"6037","9835-ZIITK","male","1","yes","No"
"6038","8008-ESFLK","female","0","yes","No"
"6039","7537-CBQUZ","male","1","no","No"
"6040","1555-DJEQW","female","0","yes","Yes"
"6041","5649-TJHOV","male","1","yes","No"
"6042","0519-XUZJU","female","0","no","No"
"6043","3363-EWLGO","female","0","no","No"
"6044","4750-UKWJK","female","1","yes","No"
"6045","6338-AVWCY","male","0","no","No"
"6046","1689-YQBYY","female","0","no","Yes"
"6047","4487-ZYJZK","female","0","yes","Yes"
"6048","2959-FENLU","female","0","no","No"
"6049","0708-LGSMF","male","0","yes","No"
"6050","9253-QXKBE","male","1","yes","No"
"6051","7634-HLQJR","female","0","yes","Yes"
"6052","0487-RPVUM","male","0","yes","No"
"6053","4079-ULGFR","male","0","no","No"
"6054","2516-XSJKX","female","0","yes","Yes"
"6055","0057-QBUQH","female","0","no","Yes"
"6056","9445-SZLCH","female","0","yes","Yes"
"6057","6599-SFQVE","female","0","no","No"
"6058","8331-ZXFOE","female","0","no","No"
"6059","4003-FUSHP","male","0","no","No"
"6060","0356-ERHVT","male","0","yes","No"
"6061","7325-ENZFI","female","0","no","No"
"6062","4884-ZTHVF","female","1","no","No"
"6063","3920-HIHMQ","female","0","no","Yes"
"6064","3055-OYMSE","female","1","no","No"
"6065","0613-WUXUM","female","0","yes","Yes"
"6066","7568-PODML","male","0","no","No"
"6067","4458-KVRBJ","male","0","no","No"
"6068","5349-IECLD","male","0","no","No"
"6069","1397-XKKWR","male","0","no","No"
"6070","3945-GFWQL","female","0","no","Yes"
"6071","8097-OMULG","male","0","yes","Yes"
"6072","6013-BHCAW","male","0","yes","Yes"
"6073","0401-WDBXM","male","0","yes","Yes"
"6074","3387-PLKUI","female","0","yes","Yes"
"6075","6096-EGVTU","female","0","yes","Yes"
"6076","3797-VTIDR","male","0","yes","No"
"6077","5081-NWSUP","female","0","no","No"
"6078","2580-ATZSQ","female","0","yes","Yes"
"6079","8085-MSNLK","female","0","yes","No"
"6080","9691-HKOVS","female","0","yes","No"
"6081","9881-VCZEP","female","0","yes","No"
"6082","9526-BIHHD","male","0","no","No"
"6083","8757-TFHHJ","male","0","no","No"
"6084","4523-WXCEF","female","0","yes","No"
"6085","1468-DEFNC","male","1","yes","Yes"
"6086","5119-KEPFY","male","0","yes","No"
"6087","8364-TRMMK","female","0","no","No"
"6088","0916-KNFAJ","male","0","yes","No"
"6089","8319-QBEHW","male","0","no","Yes"
"6090","3063-QFSZL","female","0","no","No"
"6091","8775-LHDJH","female","1","yes","No"
"6092","9625-QNLUX","male","0","yes","Yes"
"6093","3097-NQYSN","male","1","yes","No"
"6094","4024-CSNBY","female","0","yes","No"
"6095","7110-BDTWG","female","0","yes","No"
"6096","7493-GVFIO","male","0","no","No"
"6097","0690-SRQID","male","0","no","No"
"6098","9605-WGJVW","female","1","no","No"
"6099","9114-DPSIA","male","0","yes","Yes"
"6100","4700-UBQMV","male","0","yes","Yes"
"6101","7711-GQBZC","female","0","yes","Yes"
"6102","3565-UNOCC","female","1","yes","No"
"6103","4627-MIHJH","female","1","no","No"
"6104","9795-NREXC","female","0","yes","No"
"6105","8573-CGOCC","male","0","no","No"
"6106","7356-AYNJP","female","0","no","No"
"6107","9249-FXSCK","female","0","no","No"
"6108","5493-SDRDQ","male","0","no","No"
"6109","6286-SUUWT","male","0","no","No"
"6110","4819-HJPIW","male","0","no","No"
"6111","8654-DHAOW","female","0","no","No"
"6112","5438-QMDDL","female","0","yes","No"
"6113","9812-GHVRI","female","0","no","No"
"6114","5553-AOINX","female","1","yes","Yes"
"6115","1228-ZLNBX","male","0","no","No"
"6116","4226-KKDON","male","0","no","No"
"6117","3831-YCPUO","female","0","yes","Yes"
"6118","7445-WMRBW","female","0","no","No"
"6119","3308-DGHKL","male","0","no","No"
"6120","9924-JPRMC","male","0","no","No"
"6121","0080-EMYVY","female","0","no","No"
"6122","6218-KNUBD","male","0","no","No"
"6123","7337-CINUD","female","0","yes","Yes"
"6124","7609-NRNCA","female","0","no","No"
"6125","0623-EJQEG","male","0","no","No"
"6126","7153-CHRBV","female","0","yes","Yes"
"6127","0871-URUWO","male","0","yes","No"
"6128","9190-MFJLN","male","1","no","No"
"6129","6198-PNNSZ","female","0","yes","No"
"6130","3317-VLGQT","female","0","yes","No"
"6131","4132-POCZS","male","0","yes","No"
"6132","5614-DNZCE","female","0","no","No"
"6133","1095-JUDTC","female","1","no","No"
"6134","3896-RCYYE","female","0","no","No"
"6135","9638-JIQYA","male","0","no","No"
"6136","3258-SANFR","male","1","no","No"
"6137","3726-TBHQT","male","0","yes","Yes"
"6138","3190-ITQXP","female","0","yes","Yes"
"6139","0870-VEMYL","female","0","no","No"
"6140","4833-QTJNO","male","1","yes","No"
"6141","3039-MJSLN","male","0","no","Yes"
"6142","0178-CIIKR","female","0","no","No"
"6143","5385-SUIRI","male","1","yes","No"
"6144","3982-XWFZQ","female","0","yes","No"
"6145","5774-QPLTF","male","0","yes","Yes"
"6146","2322-VCZHZ","male","1","yes","No"
"6147","5010-IPEAQ","female","0","yes","Yes"
"6148","4009-ALQFH","female","0","no","No"
"6149","6383-ZTSIW","female","1","yes","No"
"6150","8990-YOZLV","female","0","no","No"
"6151","3069-SSVSN","female","0","no","No"
"6152","5222-IMUKT","male","0","no","No"
"6153","3627-FCRDW","female","0","no","No"
"6154","7562-GSUHK","female","0","no","No"
"6155","6685-XSHHU","male","0","yes","Yes"
"6156","8901-UPRHR","female","0","yes","Yes"
"6157","4903-UYAVB","male","0","yes","No"
"6158","0118-JPNOY","female","1","no","No"
"6159","6776-TLWOI","male","0","no","No"
"6160","3845-FXCYS","male","0","no","No"
"6161","5857-XRECV","female","0","no","Yes"
"6162","0725-CXOTM","female","0","no","No"
"6163","4343-EJVQB","male","0","no","No"
"6164","9000-PLFUZ","female","1","yes","No"
"6165","3427-GGZZI","female","0","yes","No"
"6166","7779-ORAEL","male","1","yes","No"
"6167","0644-OQMDK","male","1","no","No"
"6168","4077-CROMM","female","0","yes","Yes"
"6169","3154-CFSZG","male","0","yes","Yes"
"6170","2868-MZAGQ","male","0","no","No"
"6171","4847-QNOKA","female","0","no","No"
"6172","2220-IAHLS","female","0","no","No"
"6173","1658-XUHBX","female","1","yes","Yes"
"6174","6379-RXJRQ","male","0","yes","No"
"6175","2378-HTWFW","male","1","no","No"
"6176","8650-RHRKE","male","0","no","No"
"6177","4377-VDHYI","male","0","yes","Yes"
"6178","0475-RIJEP","male","0","no","No"
"6179","1260-TTRXI","male","0","no","No"
"6180","3719-TDVQB","female","1","yes","No"
"6181","6328-ZPBGN","female","1","no","No"
"6182","0201-MIBOL","female","1","no","No"
"6183","4937-QPZPO","male","0","yes","Yes"
"6184","2925-VDZHY","male","0","yes","Yes"
"6185","6981-TDRFT","male","0","yes","Yes"
"6186","3413-CSSTH","male","0","no","No"
"6187","8033-VCZGH","male","0","yes","No"
"6188","4789-KWMXN","male","0","yes","No"
"6189","0224-NIJLP","male","0","yes","Yes"
"6190","7542-CYDDM","male","0","no","No"
"6191","4718-WXBGI","male","0","yes","Yes"
"6192","2867-UIMSS","male","0","no","No"
"6193","8495-PRWFH","female","1","no","No"
"6194","0439-IFYUN","female","1","no","No"
"6195","5716-LIBJC","female","0","no","Yes"
"6196","2868-LLSKM","female","0","yes","Yes"
"6197","8111-RKSPX","male","0","no","No"
"6198","2988-QRAJY","male","0","no","No"
"6199","1585-MQSSU","male","0","no","No"
"6200","0071-NDAFP","male","0","yes","Yes"
"6201","2856-NNASM","male","1","no","No"
"6202","7328-ZJAJO","female","0","yes","Yes"
"6203","6458-CYIDZ","female","1","no","No"
"6204","8559-CIZFV","male","0","yes","Yes"
"6205","1090-PYKCI","female","0","yes","Yes"
"6206","3058-WQDRE","male","0","no","No"
"6207","7547-EKNFS","male","0","yes","No"
"6208","2279-AXJJK","male","0","yes","No"
"6209","6769-DYBQN","male","1","no","No"
"6210","0909-SELIE","male","0","yes","No"
"6211","3417-TSCIC","male","0","no","No"
"6212","1042-HFUCW","female","0","no","Yes"
"6213","4439-JMPMT","female","0","yes","Yes"
"6214","6537-OTKMY","male","0","no","No"
"6215","8999-EXMNO","female","0","yes","Yes"
"6216","6725-TPKJO","male","0","no","No"
"6217","2446-BEGGB","female","1","no","No"
"6218","7162-WPHPM","male","0","yes","Yes"
"6219","1599-MMYRQ","male","0","yes","Yes"
"6220","8821-KVZKQ","female","0","yes","Yes"
"6221","1496-GGSUK","female","1","no","No"
"6222","6434-TTGJP","male","0","yes","Yes"
"6223","0042-JVWOJ","male","0","no","No"
"6224","0130-SXOUN","male","0","no","No"
"6225","2575-GFSOE","female","0","yes","Yes"
"6226","2330-PQGDQ","male","0","yes","Yes"
"6227","1452-UZOSF","male","0","yes","Yes"
"6228","2097-YVPKN","male","0","no","No"
"6229","2842-JTCCU","male","0","no","No"
"6230","8597-CTXVJ","male","0","no","Yes"
"6231","6631-HMANX","male","0","yes","No"
"6232","9962-BFPDU","female","0","yes","Yes"
"6233","3296-SILRA","female","1","yes","No"
"6234","9681-OXGVC","female","0","no","No"
"6235","6394-HHHZM","male","0","no","No"
"6236","5995-LFTLE","male","0","no","No"
"6237","5180-UCIIQ","male","1","yes","Yes"
"6238","1932-UEDCX","male","1","yes","No"
"6239","7153-OANIO","male","0","no","No"
"6240","5188-HGMLP","male","1","yes","No"
"6241","0665-XHDJU","male","0","yes","No"
"6242","6521-YYTYI","male","0","no","Yes"
"6243","8878-HMWBV","male","0","no","No"
"6244","8265-HKSOW","female","0","yes","Yes"
"6245","3544-FBCAS","female","0","yes","Yes"
"6246","5331-RGMTT","male","1","yes","No"
"6247","4759-PXTAN","female","0","yes","No"
"6248","7054-DMVAS","male","0","no","No"
"6249","3428-MMGUB","male","0","no","No"
"6250","6549-BTYPG","female","0","yes","No"
"6251","7823-JSOAG","male","0","no","No"
"6252","3705-RHRFR","female","0","yes","No"
"6253","9374-YOLBJ","female","0","yes","Yes"
"6254","9074-KGVOX","male","0","yes","Yes"
"6255","6128-DAFVY","female","0","no","No"
"6256","9933-QRGTX","female","0","yes","No"
"6257","4476-OSWTN","male","1","yes","No"
"6258","3751-KTZEL","female","0","no","No"
"6259","1977-STDKI","female","1","no","No"
"6260","5066-GFJMM","female","0","yes","No"
"6261","2661-GKBTK","male","0","yes","Yes"
"6262","0458-HEUZG","female","0","no","No"
"6263","7268-WNTCP","male","0","yes","Yes"
"6264","0824-VWDPO","female","0","no","No"
"6265","8409-WQJUX","female","0","no","No"
"6266","2578-JQPHZ","male","0","no","No"
"6267","3278-FSIXX","female","0","no","No"
"6268","5813-UECBU","male","1","no","No"
"6269","0328-GRPMV","female","0","no","No"
"6270","9746-UGFAC","female","0","no","No"
"6271","2946-KIQSP","female","0","no","No"
"6272","0625-AFOHS","female","0","yes","Yes"
"6273","6726-WEXXK","male","1","yes","No"
"6274","4636-OLWOE","male","0","no","Yes"
"6275","4342-HENTK","female","1","no","No"
"6276","4685-ERGHK","male","0","no","No"
"6277","0885-HMGPY","male","0","no","No"
"6278","5003-OKNNK","female","0","yes","Yes"
"6279","4195-SMMNX","male","0","no","No"
"6280","7208-PSIHR","female","0","yes","No"
"6281","4012-ZTHBR","female","0","yes","Yes"
"6282","0489-WMEMG","female","0","no","Yes"
"6283","7435-ZNUYY","male","0","no","No"
"6284","1354-YZFNB","male","0","yes","Yes"
"6285","6956-SMUCM","female","0","no","No"
"6286","2985-FMWYF","female","0","no","No"
"6287","2812-ENYMO","male","0","no","No"
"6288","2717-HVIZY","female","0","no","Yes"
"6289","3223-WZWJM","male","0","no","No"
"6290","3422-GALYP","male","0","no","No"
"6291","9053-JZFKV","male","0","no","No"
